sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
145;DHT22;3528;-0.286;36.067;2023-02-16T20:08:31.140886+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:08:31.140886+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:11:11.050500+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T20:11:11.050500+00:00;P1;29
145;DHT22;3528;-0.286;36.067;2023-02-16T20:11:11.419866+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:11:11.419866+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:13:51.646796+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:13:51.646796+00:00;P1;24
145;DHT22;3528;-0.286;36.067;2023-02-16T20:13:51.646806+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:13:51.646806+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:16:31.376883+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:16:31.376883+00:00;P1;17
145;DHT22;3528;-0.286;36.067;2023-02-16T20:16:31.376883+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:16:31.376883+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:19:19.258972+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T20:19:19.258972+00:00;P1;12
145;DHT22;3528;-0.286;36.067;2023-02-16T20:19:19.396511+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:19:19.396511+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T20:21:52.273750+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-16T20:21:52.273750+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:21:52.560939+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T20:21:52.560939+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2023-02-16T20:24:32.096548+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:24:32.096548+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:24:32.150170+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:24:32.150170+00:00;P1;22
144;SDS011;3528;-0.286;36.067;2023-02-16T20:27:11.982299+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T20:27:11.982299+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2023-02-16T20:27:11.982422+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:27:11.982422+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:29:52.500684+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T20:29:52.500684+00:00;P1;46
145;DHT22;3528;-0.286;36.067;2023-02-16T20:29:52.552190+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-16T20:29:52.552190+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T20:32:32.662099+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-16T20:32:32.662099+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:32:32.663125+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T20:32:32.663125+00:00;P1;27
144;SDS011;3528;-0.286;36.067;2023-02-16T20:35:12.672416+00:00;P2;5
144;SDS011;3528;-0.286;36.067;2023-02-16T20:35:12.672416+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2023-02-16T20:35:12.861193+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-16T20:35:12.861193+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T20:37:52.323552+00:00;humidity;65
145;DHT22;3528;-0.286;36.067;2023-02-16T20:37:52.323552+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:37:52.333439+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T20:37:52.333439+00:00;P1;10
144;SDS011;3528;-0.286;36.067;2023-02-16T20:40:33.010623+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:40:33.010623+00:00;P1;14
145;DHT22;3528;-0.286;36.067;2023-02-16T20:40:33.015496+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:40:33.015496+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:43:12.586901+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2023-02-16T20:43:12.586901+00:00;P1;18
145;DHT22;3528;-0.286;36.067;2023-02-16T20:43:12.638125+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:43:12.638125+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:45:52.500286+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2023-02-16T20:45:52.500286+00:00;P1;13
145;DHT22;3528;-0.286;36.067;2023-02-16T20:45:52.552647+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:45:52.552647+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T20:48:58.105946+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T20:48:58.105946+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:48:58.157617+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:48:58.157617+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2023-02-16T20:49:43.369957+00:00;P2;9
144;SDS011;3528;-0.286;36.067;2023-02-16T20:49:43.369957+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2023-02-16T20:49:43.419683+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T20:49:43.419683+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:51:13.249850+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T20:51:13.249850+00:00;P1;11
145;DHT22;3528;-0.286;36.067;2023-02-16T20:51:13.943885+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:51:13.943885+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T20:53:52.833775+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T20:53:52.833775+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:53:52.833779+00:00;P2;7
144;SDS011;3528;-0.286;36.067;2023-02-16T20:53:52.833779+00:00;P1;9
145;DHT22;3528;-0.286;36.067;2023-02-16T20:56:33.659610+00:00;humidity;66
145;DHT22;3528;-0.286;36.067;2023-02-16T20:56:33.659610+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:56:33.660271+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T20:56:33.660271+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2023-02-16T20:59:14.099204+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T20:59:14.099204+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T20:59:14.148434+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T20:59:14.148434+00:00;P1;20
145;DHT22;3528;-0.286;36.067;2023-02-16T21:01:54.473438+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T21:01:54.473438+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T21:01:54.843485+00:00;P2;8
144;SDS011;3528;-0.286;36.067;2023-02-16T21:01:54.843485+00:00;P1;25
144;SDS011;3528;-0.286;36.067;2023-02-16T21:04:52.416442+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T21:04:52.416442+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2023-02-16T21:04:52.466765+00:00;humidity;68
145;DHT22;3528;-0.286;36.067;2023-02-16T21:04:52.466765+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T21:05:44.391773+00:00;humidity;68
145;DHT22;3528;-0.286;36.067;2023-02-16T21:05:44.391773+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T21:05:44.444813+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T21:05:44.444813+00:00;P1;23
144;SDS011;3528;-0.286;36.067;2023-02-16T21:07:29.427281+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:07:29.427281+00:00;P1;54
145;DHT22;3528;-0.286;36.067;2023-02-16T21:07:29.579298+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T21:07:29.579298+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T21:08:43.789619+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:08:43.789619+00:00;P1;54
145;DHT22;3528;-0.286;36.067;2023-02-16T21:08:43.842300+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T21:08:43.842300+00:00;temperature;21
145;DHT22;3528;-0.286;36.067;2023-02-16T21:09:54.513863+00:00;humidity;68
145;DHT22;3528;-0.286;36.067;2023-02-16T21:09:54.513863+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T21:09:54.517926+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T21:09:54.517926+00:00;P1;40
145;DHT22;3528;-0.286;36.067;2023-02-16T21:10:34.822044+00:00;humidity;67
145;DHT22;3528;-0.286;36.067;2023-02-16T21:10:34.822044+00:00;temperature;21
144;SDS011;3528;-0.286;36.067;2023-02-16T21:10:34.822063+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:10:34.822063+00:00;P1;54
145;DHT22;3528;-0.286;36.067;2023-02-16T21:12:35.144986+00:00;humidity;68
145;DHT22;3528;-0.286;36.067;2023-02-16T21:12:35.144986+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:12:35.148863+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2023-02-16T21:12:35.148863+00:00;P1;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:15:15.018663+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:15:15.018663+00:00;P1;56
145;DHT22;3528;-0.286;36.067;2023-02-16T21:15:15.119739+00:00;humidity;68
145;DHT22;3528;-0.286;36.067;2023-02-16T21:15:15.119739+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:17:55.079480+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-16T21:17:55.079480+00:00;P1;40
145;DHT22;3528;-0.286;36.067;2023-02-16T21:17:55.088760+00:00;humidity;69
145;DHT22;3528;-0.286;36.067;2023-02-16T21:17:55.088760+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:20:35.033501+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-16T21:20:35.033501+00:00;P1;22
145;DHT22;3528;-0.286;36.067;2023-02-16T21:20:35.194420+00:00;humidity;70
145;DHT22;3528;-0.286;36.067;2023-02-16T21:20:35.194420+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:23:14.883267+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T21:23:14.883267+00:00;P1;23
145;DHT22;3528;-0.286;36.067;2023-02-16T21:23:14.932420+00:00;humidity;69
145;DHT22;3528;-0.286;36.067;2023-02-16T21:23:14.932420+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:25:55.656337+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:25:55.656337+00:00;P1;29
145;DHT22;3528;-0.286;36.067;2023-02-16T21:25:55.656344+00:00;humidity;70
145;DHT22;3528;-0.286;36.067;2023-02-16T21:25:55.656344+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:28:45.984569+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T21:28:45.984569+00:00;P1;24
145;DHT22;3528;-0.286;36.067;2023-02-16T21:28:46.161050+00:00;humidity;70
145;DHT22;3528;-0.286;36.067;2023-02-16T21:28:46.161050+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:29:45.726030+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T21:29:45.726030+00:00;P1;24
145;DHT22;3528;-0.286;36.067;2023-02-16T21:29:45.776766+00:00;humidity;70
145;DHT22;3528;-0.286;36.067;2023-02-16T21:29:45.776766+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:31:15.248368+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T21:31:15.248368+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2023-02-16T21:31:15.250604+00:00;humidity;70
145;DHT22;3528;-0.286;36.067;2023-02-16T21:31:15.250604+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:33:55.940021+00:00;P2;11
144;SDS011;3528;-0.286;36.067;2023-02-16T21:33:55.940021+00:00;P1;29
145;DHT22;3528;-0.286;36.067;2023-02-16T21:33:55.950103+00:00;humidity;71
145;DHT22;3528;-0.286;36.067;2023-02-16T21:33:55.950103+00:00;temperature;20
145;DHT22;3528;-0.286;36.067;2023-02-16T21:36:36.429612+00:00;humidity;71
145;DHT22;3528;-0.286;36.067;2023-02-16T21:36:36.429612+00:00;temperature;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:36:36.429612+00:00;P2;10
144;SDS011;3528;-0.286;36.067;2023-02-16T21:36:36.429612+00:00;P1;49
145;DHT22;3528;-0.286;36.067;2023-02-16T21:39:15.835019+00:00;humidity;72
145;DHT22;3528;-0.286;36.067;2023-02-16T21:39:15.835019+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:39:15.886549+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2023-02-16T21:39:15.886549+00:00;P1;26
145;DHT22;3528;-0.286;36.067;2023-02-16T21:41:56.470613+00:00;humidity;72
145;DHT22;3528;-0.286;36.067;2023-02-16T21:41:56.470613+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:41:56.522484+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2023-02-16T21:41:56.522484+00:00;P1;26
144;SDS011;3528;-0.286;36.067;2023-02-16T21:44:36.799495+00:00;P2;12
144;SDS011;3528;-0.286;36.067;2023-02-16T21:44:36.799495+00:00;P1;16
145;DHT22;3528;-0.286;36.067;2023-02-16T21:44:36.852125+00:00;humidity;72
145;DHT22;3528;-0.286;36.067;2023-02-16T21:44:36.852125+00:00;temperature;19
145;DHT22;3528;-0.286;36.067;2023-02-16T21:47:16.290912+00:00;humidity;72
145;DHT22;3528;-0.286;36.067;2023-02-16T21:47:16.290912+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:47:16.340548+00:00;P2;13
144;SDS011;3528;-0.286;36.067;2023-02-16T21:47:16.340548+00:00;P1;41
144;SDS011;3528;-0.286;36.067;2023-02-16T21:49:56.685971+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:49:56.685971+00:00;P1;43
145;DHT22;3528;-0.286;36.067;2023-02-16T21:49:56.736853+00:00;humidity;74
145;DHT22;3528;-0.286;36.067;2023-02-16T21:49:56.736853+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:52:37.212090+00:00;P2;14
144;SDS011;3528;-0.286;36.067;2023-02-16T21:52:37.212090+00:00;P1;31
145;DHT22;3528;-0.286;36.067;2023-02-16T21:52:37.212363+00:00;humidity;73
145;DHT22;3528;-0.286;36.067;2023-02-16T21:52:37.212363+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:55:17.017379+00:00;P2;18
144;SDS011;3528;-0.286;36.067;2023-02-16T21:55:17.017379+00:00;P1;38
145;DHT22;3528;-0.286;36.067;2023-02-16T21:55:17.194501+00:00;humidity;73
145;DHT22;3528;-0.286;36.067;2023-02-16T21:55:17.194501+00:00;temperature;19
145;DHT22;3528;-0.286;36.067;2023-02-16T21:57:57.182606+00:00;humidity;73
145;DHT22;3528;-0.286;36.067;2023-02-16T21:57:57.182606+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T21:57:57.233586+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2023-02-16T21:57:57.233586+00:00;P1;64
145;DHT22;3528;-0.286;36.067;2023-02-16T22:00:38.000142+00:00;humidity;75
145;DHT22;3528;-0.286;36.067;2023-02-16T22:00:38.000142+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T22:00:38.000174+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-16T22:00:38.000174+00:00;P1;61
145;DHT22;3528;-0.286;36.067;2023-02-16T22:03:17.611658+00:00;humidity;75
145;DHT22;3528;-0.286;36.067;2023-02-16T22:03:17.611658+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T22:03:17.612699+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2023-02-16T22:03:17.612699+00:00;P1;42
144;SDS011;3528;-0.286;36.067;2023-02-16T22:05:57.827509+00:00;P2;21
144;SDS011;3528;-0.286;36.067;2023-02-16T22:05:57.827509+00:00;P1;52
145;DHT22;3528;-0.286;36.067;2023-02-16T22:05:58.172845+00:00;humidity;75
145;DHT22;3528;-0.286;36.067;2023-02-16T22:05:58.172845+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T22:08:38.281443+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2023-02-16T22:08:38.281443+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2023-02-16T22:08:38.332462+00:00;humidity;75
145;DHT22;3528;-0.286;36.067;2023-02-16T22:08:38.332462+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T22:11:18.308127+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2023-02-16T22:11:18.308127+00:00;P1;64
145;DHT22;3528;-0.286;36.067;2023-02-16T22:11:18.359425+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:11:18.359425+00:00;temperature;19
144;SDS011;3528;-0.286;36.067;2023-02-16T22:13:58.450075+00:00;P2;22
144;SDS011;3528;-0.286;36.067;2023-02-16T22:13:58.450075+00:00;P1;35
145;DHT22;3528;-0.286;36.067;2023-02-16T22:13:58.450094+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:13:58.450094+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:16:38.563950+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:16:38.563950+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:16:38.566104+00:00;P2;20
144;SDS011;3528;-0.286;36.067;2023-02-16T22:16:38.566104+00:00;P1;77
144;SDS011;3528;-0.286;36.067;2023-02-16T22:19:18.705566+00:00;P2;29
144;SDS011;3528;-0.286;36.067;2023-02-16T22:19:18.705566+00:00;P1;58
145;DHT22;3528;-0.286;36.067;2023-02-16T22:19:18.757067+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:19:18.757067+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:21:58.249283+00:00;P2;28
144;SDS011;3528;-0.286;36.067;2023-02-16T22:21:58.249283+00:00;P1;53
145;DHT22;3528;-0.286;36.067;2023-02-16T22:21:58.302198+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:21:58.302198+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:24:38.225556+00:00;P2;23
144;SDS011;3528;-0.286;36.067;2023-02-16T22:24:38.225556+00:00;P1;62
145;DHT22;3528;-0.286;36.067;2023-02-16T22:24:38.277491+00:00;humidity;76
145;DHT22;3528;-0.286;36.067;2023-02-16T22:24:38.277491+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:27:18.893800+00:00;humidity;77
145;DHT22;3528;-0.286;36.067;2023-02-16T22:27:18.893800+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:27:18.955188+00:00;P2;33
144;SDS011;3528;-0.286;36.067;2023-02-16T22:27:18.955188+00:00;P1;75
144;SDS011;3528;-0.286;36.067;2023-02-16T22:29:59.363813+00:00;P2;44
144;SDS011;3528;-0.286;36.067;2023-02-16T22:29:59.363813+00:00;P1;119
145;DHT22;3528;-0.286;36.067;2023-02-16T22:29:59.583784+00:00;humidity;77
145;DHT22;3528;-0.286;36.067;2023-02-16T22:29:59.583784+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:32:38.541817+00:00;humidity;77
145;DHT22;3528;-0.286;36.067;2023-02-16T22:32:38.541817+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:32:38.541853+00:00;P2;33
144;SDS011;3528;-0.286;36.067;2023-02-16T22:32:38.541853+00:00;P1;83
144;SDS011;3528;-0.286;36.067;2023-02-16T22:35:19.082065+00:00;P2;27
144;SDS011;3528;-0.286;36.067;2023-02-16T22:35:19.082065+00:00;P1;51
145;DHT22;3528;-0.286;36.067;2023-02-16T22:35:19.083784+00:00;humidity;77
145;DHT22;3528;-0.286;36.067;2023-02-16T22:35:19.083784+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:37:59.824266+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:37:59.824266+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:38:00.072361+00:00;P2;48
144;SDS011;3528;-0.286;36.067;2023-02-16T22:38:00.072361+00:00;P1;131
144;SDS011;3528;-0.286;36.067;2023-02-16T22:40:39.354903+00:00;P2;67
144;SDS011;3528;-0.286;36.067;2023-02-16T22:40:39.354903+00:00;P1;170
145;DHT22;3528;-0.286;36.067;2023-02-16T22:40:39.794495+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:40:39.794495+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:43:26.798958+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:43:26.798958+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:43:26.850815+00:00;P2;51
144;SDS011;3528;-0.286;36.067;2023-02-16T22:43:26.850815+00:00;P1;155
145;DHT22;3528;-0.286;36.067;2023-02-16T22:46:00.162530+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:46:00.162530+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:46:00.229485+00:00;P2;56
144;SDS011;3528;-0.286;36.067;2023-02-16T22:46:00.229485+00:00;P1;128
145;DHT22;3528;-0.286;36.067;2023-02-16T22:48:58.736207+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:48:58.736207+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:48:58.787345+00:00;P2;65
144;SDS011;3528;-0.286;36.067;2023-02-16T22:48:58.787345+00:00;P1;139
145;DHT22;3528;-0.286;36.067;2023-02-16T22:49:49.941854+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:49:49.941854+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:49:49.996044+00:00;P2;65
144;SDS011;3528;-0.286;36.067;2023-02-16T22:49:49.996044+00:00;P1;139
144;SDS011;3528;-0.286;36.067;2023-02-16T22:51:20.119041+00:00;P2;51
144;SDS011;3528;-0.286;36.067;2023-02-16T22:51:20.119041+00:00;P1;107
145;DHT22;3528;-0.286;36.067;2023-02-16T22:51:20.121429+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:51:20.121429+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T22:54:00.341657+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T22:54:00.341657+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:54:00.603638+00:00;P2;56
144;SDS011;3528;-0.286;36.067;2023-02-16T22:54:00.603638+00:00;P1;142
144;SDS011;3528;-0.286;36.067;2023-02-16T22:56:40.561852+00:00;P2;52
144;SDS011;3528;-0.286;36.067;2023-02-16T22:56:40.561852+00:00;P1;136
145;DHT22;3528;-0.286;36.067;2023-02-16T22:56:40.563896+00:00;humidity;79
145;DHT22;3528;-0.286;36.067;2023-02-16T22:56:40.563896+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T22:59:20.549831+00:00;P2;42
144;SDS011;3528;-0.286;36.067;2023-02-16T22:59:20.549831+00:00;P1;92
145;DHT22;3528;-0.286;36.067;2023-02-16T22:59:20.601067+00:00;humidity;79
145;DHT22;3528;-0.286;36.067;2023-02-16T22:59:20.601067+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:02:00.644832+00:00;P2;42
144;SDS011;3528;-0.286;36.067;2023-02-16T23:02:00.644832+00:00;P1;101
145;DHT22;3528;-0.286;36.067;2023-02-16T23:02:01.004858+00:00;humidity;78
145;DHT22;3528;-0.286;36.067;2023-02-16T23:02:01.004858+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:04:41.054784+00:00;P2;44
144;SDS011;3528;-0.286;36.067;2023-02-16T23:04:41.054784+00:00;P1;97
145;DHT22;3528;-0.286;36.067;2023-02-16T23:04:41.304794+00:00;humidity;79
145;DHT22;3528;-0.286;36.067;2023-02-16T23:04:41.304794+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:07:21.036798+00:00;P2;73
144;SDS011;3528;-0.286;36.067;2023-02-16T23:07:21.036798+00:00;P1;214
145;DHT22;3528;-0.286;36.067;2023-02-16T23:07:21.827862+00:00;humidity;80
145;DHT22;3528;-0.286;36.067;2023-02-16T23:07:21.827862+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:10:00.564682+00:00;P2;59
144;SDS011;3528;-0.286;36.067;2023-02-16T23:10:00.564682+00:00;P1;165
145;DHT22;3528;-0.286;36.067;2023-02-16T23:10:00.579348+00:00;humidity;80
145;DHT22;3528;-0.286;36.067;2023-02-16T23:10:00.579348+00:00;temperature;17
144;SDS011;3528;-0.286;36.067;2023-02-16T23:12:41.114938+00:00;P2;107
144;SDS011;3528;-0.286;36.067;2023-02-16T23:12:41.114938+00:00;P1;304
145;DHT22;3528;-0.286;36.067;2023-02-16T23:12:41.124883+00:00;humidity;79
145;DHT22;3528;-0.286;36.067;2023-02-16T23:12:41.124883+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:15:21.987714+00:00;P2;156
144;SDS011;3528;-0.286;36.067;2023-02-16T23:15:21.987714+00:00;P1;417
145;DHT22;3528;-0.286;36.067;2023-02-16T23:15:21.996819+00:00;humidity;81
145;DHT22;3528;-0.286;36.067;2023-02-16T23:15:21.996819+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:18:00.964349+00:00;P2;89
144;SDS011;3528;-0.286;36.067;2023-02-16T23:18:00.964349+00:00;P1;224
145;DHT22;3528;-0.286;36.067;2023-02-16T23:18:00.964367+00:00;humidity;80
145;DHT22;3528;-0.286;36.067;2023-02-16T23:18:00.964367+00:00;temperature;18
145;DHT22;3528;-0.286;36.067;2023-02-16T23:20:41.944654+00:00;humidity;80
145;DHT22;3528;-0.286;36.067;2023-02-16T23:20:41.944654+00:00;temperature;18
144;SDS011;3528;-0.286;36.067;2023-02-16T23:20:41.944694+00:00;P2;49
